userid,count
18839785,247
582941136,157
71201743,157
295026890,136
471741741,129
31348594,122
932143818731700224,113
1309085502361030658,111
44425241,105
758859344561569792,104
355989081,103
1447949844,98
37034483,95
1142462714024869888,94
122453931,92
1299906942,90
1472101243,88
178719304,87
42606652,86
849455943893090304,82
145125358,80
100945273,79
3171712086,79
4843765218,78
44196397,75
1568616944,74
3437532637,74
3150605153,73
1346439824,73
1413916060022042625,73
904639824568705024,73
1311487290972151810,71
1310881432273780736,71
320592813,70
1227253801,69
885487044243238912,67
1293372107351498752,67
1329400308628381698,67
76294950,67
75335950,66
1326223826280189952,66
3429411417,66
1323349214944927745,66
1328639802166525952,65
953723683113025537,65
1324580080224411650,64
1311278323754889216,64
904480470758514688,63
405427035,63
904654399041134592,62
1227890038957998080,61
1313073752180097024,61
1444945946891022339,60
177547780,60
875280010877296640,60
1427452808,60
1324628828031918087,60
264681786,59
1310167007753416705,59
135421739,59
769108935726997504,58
17537467,58
1447784057450872832,58
1447777645450575872,58
1444950748068921344,58
1444948043166466048,58
1444922250373730305,58
132385468,58
75246346,58
1313084054208610304,58
1444925225615847425,57
1420981942531493888,57
1419280440393797632,57
1098477368975470592,57
1323042716452728832,57
1238005895046385666,57
16404141,56
1421006311320211458,56
1418832037885136900,56
1298922443998806020,56
1311619008072871936,56
1062742964,56
1220262079875239936,56
1325966202028519425,56
2647058209,55
1416323818600091651,55
1321694693839630337,55
1325095999660986369,55
1319896159222022144,55
252878735,55
746347445991374848,54
1303544810003812352,54
1201498236730531842,54
525621669,54
1300441486488600581,54
1140349903081635840,54
3091418018,54
1319531519229128704,54
738643711,54
1447781995719782404,53
1444944686553042944,53
1444525068088795143,53
1330790831377223681,53
1328648657931956224,53
77967282,53
1213085838520619008,53
1295976794483351552,53
1289923294146121732,53
625789932,53
1235913256444686338,52
830669077022531584,52
1328654349153697792,52
1540502226,52
560313350,52
1297218065118052352,52
1254725892204421121,52
1242298564841095168,52
1110736243480903680,52
1204098331,51
366486392,51
1313069227222331392,51
1337061464209764359,51
1312345106301681664,51
1296254905745727489,51
1311622751216562176,51
1095392641095745536,51
372245798,51
811505937911517184,50
1444665488026394636,50
1444539959076028419,50
1318835669641228288,50
1265241534,50
1324890010923921408,50
1286166277002653698,50
39240673,50
1330080150168416256,50
179221949,50
1147725272348631040,50
4897595305,49
1130587040691630080,49
3946905252,49
763662091236421632,49
1099546966105546753,49
1325719130759028738,49
2226519098,49
1174218885647798279,49
1477912454755590144,48
1312184337446498307,48
559837711,48
1246528428326731777,48
1329303694366494720,48
1316605274673668096,48
1267443718073671682,48
1328514815506038784,48
122658025,47
741899470997094400,47
1492538024,47
1321753644715307008,47
1267027793390387206,47
1331960144037437442,47
1161480179597938688,47
1303235437008285697,47
1128330446369017856,47
1324685359356153860,47
1409436724715872256,47
134758540,47
1683014826,47
1444571276777984002,46
1444150595372212224,46
1430774622417420288,46
1348169568242470912,46
1341935666268045313,46
1327613140180189184,46
1321450618309890053,46
1298923190161248256,46
1289307193016070146,46
1327881314918305793,46
121046433,46
1143503280066031617,46
1013353522799239168,46
1245980545076432896,46
1321700612401033216,46
982623741967417344,46
1240966292649193473,46
461841349,45
1328946030331785218,45
1314510062841257984,45
1245572053614264321,45
1324678051729346562,45
1342701382550188032,45
1219204870449713152,45
109276910,45
1327421304320839680,45
1323109463897722881,45
1318162711532892161,45
3024780813,45
81132890,44
2933823062,44
1444634410037305349,44
1313082125717913603,44
1158373620697223170,44
740292097,44
185142711,44
1329037067918008320,44
1271793558391939073,44
1303942734453985280,44
1234749007206838272,44
1144133297074835456,44
65659343,44
1329041607350382594,44
1324682423607570434,44
811028588229230594,44
484462251,44
37396883,43
2949111092,43
1476098512706174976,43
1445286590280986630,43
1444682929251119116,43
1444527083317706754,43
1430032176230191114,43
1421322700853694470,43
113419517,43
2592788244,43
369988367,43
1322877956838973440,43
1315693753248571393,43
1248469727900360705,43
1329298414027194368,43
1252924769969692672,43
1073522049383944194,43
1328627926737162242,43
1248107884950388737,43
1232115248104013824,43
1328177123975065601,43
1325062999636283392,43
1292865679071174657,43
2503902199,43
60937837,43
2226844302,43
2237322493,43
1161655106141609984,42
318673863,42
