userid,count
1422951168,537
886934161,441
439164730,419
1084557086162210816,411
1172167188800655360,352
26970305,351
124696652,267
404156952,149
1268469409338626053,143
1255189392500551680,141
1298479058448072707,139
78879048,125
2190181375,116
1310840639387389952,112
1252701490705301505,107
1735064977,107
1118468630587379713,99
268718494,96
1222961438811013125,94
53595008,91
2287634624,83
2834906952,81
1087656770040786944,76
1319436735483318272,75
1319440355293450240,73
1070405236806709248,71
1261407231964258304,71
1070621095932252162,71
16882261,70
770128892,69
1019166892672446464,69
2568394351,69
1354398170239782914,68
1138999651,66
1312532617854476288,63
53030979,62
1320884706498392064,61
1323929044174319616,58
1409798257,58
1310415148184600577,56
728650593833725954,56
1181914183958331393,56
1259052427006947328,55
1854306900,54
385996689,53
335141638,53
1292271251566649344,52
72842511,49
1318880611243675650,47
1286646975740354560,45
2918748864,44
108543358,44
2431593673,44
1114929249553530880,43
1208615336242765824,42
1290506231547703298,42
1226032435835498502,40
1326249383101304832,36
356190068,35
1321722082581864449,35
1372761343225335814,35
1261162225118502912,35
16548023,34
1330544429334196224,34
1087056602178281473,33
1240667654844600321,32
1248147314033610752,31
1215551013853097984,30
1313697207988580352,29
1326555203449991169,28
1151839710894931969,28
1368560502259945480,27
1215172191127425024,27
63695781,27
1354424880142274566,26
213140358,25
2283130810,25
1328583405202792448,25
1350407074975412227,25
1284464496182915072,24
2365455733,24
168683422,23
1268116301869748225,23
1255852632280711170,23
183585238,22
1314558180521721858,22
415324982,21
2316779748,21
1278301048893890560,21
1314815981999411201,21
131476314,21
770942113961816064,21
1338076940842876928,21
1263022317518512128,20
533359500,20
1324297326093987840,20
1282080949606350848,20
544123865,20
574276252,20
979392686,20
1266356877224325122,20
956888370,19
534271322,19
2910013256,19
1003499940880924673,18
1205333744267087873,18
1372788166218813450,18
1358994681225375744,18
34507480,18
1318444765856235520,18
4811011050,17
954622885720551425,17
1115847844424974341,17
140051054,17
1326827812859207681,17
1291310922380656641,17
1354414651061231621,16
4803629256,16
1320507120899387392,16
1212931420164775937,16
2370706540,16
1292255073385345025,16
1331466357192355842,16
928308639315648512,16
1734949122,15
1265475139610656768,15
1162455411225759745,15
1221719006974889985,15
1089506448252461058,15
811138006165770240,15
1315299064989147142,15
1203319588135399424,15
1311727694367789057,15
4892292318,15
1351634469229268992,15
966672026856407040,15
1195240168199819266,14
16912985,14
3107738061,14
1348597790373343232,14
1250844603147681792,14
1074220813937594368,14
769552817908350977,14
622371447,14
1303245505858646017,14
1198082320080617474,14
1304846795713908737,14
442967132,14
1284673730233262080,14
1130195405243740160,14
1271269523207774211,14
1111477704,14
1166983647162851329,14
1251404141504499712,14
1292266716303507457,14
1358735104424566785,14
761311135282802688,14
1108636502689382401,13
1309523692423053314,13
1302151623762821123,13
1242842589801222148,13
23414039,13
1229908311505543169,13
1218701756432965632,13
1296659677200015361,13
1228761757151199232,13
1360768922836897798,13
2361252152,13
1339152473773129728,13
1263945294623850496,13
1112061756371681280,13
1379333313052078080,13
1253678577700139009,13
2815638565,13
1151430795204055040,13
1263800542012178432,13
1311034903224410112,13
2725696052,12
1363995074783182849,12
1012588105591713793,12
859297966581891072,12
777399240,12
1277818620886675461,12
1171022875362385920,12
891651016965234689,12
1337292939072917505,12
1334782090978623488,12
1265325135755542533,12
1328256865768116226,12
2493796416,12
1146260487597940740,12
1184659627712995334,12
1378937018164469762,12
1207534007203708929,12
1356320486133649408,12
1348227595893018624,12
1313168783893176322,12
1350265932216635393,12
1313084152023904261,12
69183155,12
1167851296428154880,12
1352066669108084740,12
1343562801386725377,12
2723624274,12
1335196496413659136,12
1059327333532749824,12
1240253768148504578,12
54145216,11
1286878661493190657,11
1128537802046468101,11
1300447242378125313,11
1010534616,11
1361541158401232903,11
232180841,11
1322182155506606080,11
1355674182655254529,11
1127745531994722305,11
1260255194601844737,11
1211063962105602049,11
1360203044885962785,11
800317496,11
1266196490600329217,11
1202641077242449920,11
873092428755894272,11
1289960013063049216,11
1352221324404396033,10
1235857879246110721,10
1930360314,10
1252556936379199488,10
1367726775678033922,10
100220864,10
515053782,10
1264418554117451776,10
1280756622130769920,10
1139925111060848640,10
201841152,10
1314710559158276097,10
1282984900090490880,10
194758999,10
1312400161868378112,10
1334488132675203073,10
1353671688785825792,10
1206102237954445313,10
1034706156478849025,10
1311469969029300224,10
896739393838342144,9
1264358151475695616,9
1285666220755185664,9
894537112225067008,9
240980603,9
1314542270322892800,9
1315951885593923584,9
1297774478831702016,9
1324645892536717312,9
1226201151793553409,9
1199692152214712320,9
1271947339838570498,9
1192761337,9
1233355617638719489,9
547218071,9
1346785559071453185,9
1269678584836153344,9
1242472589143855105,9
1176837869752569856,9
1351649499685539841,9
1306521142807625731,9
1376477479007789067,9
4841153186,9
1321650819381391360,9
1331086500214099968,9
1459223742,9
1356103847433789442,9
1352439331651084289,9
1309004389198311424,9
1367655853629665282,9
1267705324238069760,9
1243427229213683713,9
1220971214782361600,9
1295871981280083968,9
2958387162,9
1133696619172392961,9
1373903872180166658,9
1323081312064860162,9
323603622,9
1307954029532569600,9
1086427612455399424,9
1287504813421260800,9
1287776882629292032,9
1153864726796857344,9
1343095699215269889,9
976184669816307712,9
1283370931138650114,9
1250002048990334977,9
1304360917832851456,9
622876382,9
1173924873128706048,9
513996259,9
1309555574095228929,9
1346148145458151425,9
1316441034117718016,8
1258611162683281408,8
1124334570520711168,8
1441646713899417604,8
1357242286443143168,8
1368933335129411586,8
3186723476,8
1356413765483253760,8
1255135588950237187,8
1012204302453039106,8
591697871,8
1383983573556875269,8
1325754045684801537,8
1291327793054113792,8
1278257843393589251,8
741985366215786496,8
1316561163698671616,8
1280007323977609217,8
1264821669199151108,8
1197035058474840064,8
1317061677959901189,8
1319932779262439424,8
65863622,8
1364027653011894272,8
14230524,8
1375920495598559233,8
1184747579419938816,8
1289835988370329600,8
1371161657682980864,8
1288869086726823937,8
1315886769041076228,8
1139483968141529088,8
1327680772954673152,8
1082894476983431168,8
1361536693891784705,8
1342078634983530497,8
1282102129176375296,8
1309779034486710276,8
1101621743699951616,8
1306080251768758272,8
1054281480975740928,8
2173056086,8
1298867112572669952,8
1374599931051139074,8
1299643241906593792,8
1273516610775474176,8
1050962887517171714,8
1164876003878952960,8
1143708710524448770,8
1266627708953350144,8
1082927685980962818,8
1225452441220472834,8
1324614530622611456,8
1196820723098144769,8
1326595615103410181,8
366987179,8
1267827214411685897,8
1362251526853435393,8
1414500970705285122,8
1145264091830706176,8
1644525415,8
1344498035196186625,8
889587968037474304,8
1323313639357509634,8
4271904372,8
1263331308232564738,8
1073623360611864576,8
1210037161346514944,8
1191672568509390848,8
808721239476834305,8
1306219038670876672,8
1176882218301411328,8
1059553722,8
1344892150291419136,8
1300714880820015104,8
1224686140390703107,8
1203932004640624640,8
846937861,8
1346973372819722243,8
1316299048190537728,8
1227029346222624769,7
1352495333255770112,7
1085032798224695296,7
2503038907,7
1301720787271909376,7
1365522761418899459,7
1341942373513740288,7
1374931444443750400,7
1365158417975840773,7
1126749496082223104,7
1361613519569920006,7
1358753255535177737,7
1296067053724418048,7
555032658,7
965066197392793600,7
1368209691981930498,7
1062016238098964480,7
1294172949058994176,7
1169237753411719169,7
905691322400387072,7
1207470591650828288,7
1200292334409113600,7
1379783765539516417,7
1334680353672327168,7
1111990694862684162,7
1313996338606960640,7
1364782368121266176,7
1101635863669137408,7
1361526693161144328,7
1365682916567605261,7
1362989577909071874,7
1301878439121530883,7
1559248458,7
1344166088506920961,7
1355474373562384388,7
4305309615,7
1115984784923090944,7
98654330,7
1185787327165030403,7
1146375432935071745,7
1332162996856975361,7
493910860,7
444880116,7
1376541513417551872,7
1079173670063337472,7
1093877138132938752,7
1382433442785157120,7
1369983638113116163,7
1044744261999022080,7
1325032015096287232,7
1263440396836671496,7
212487254,7
1326295585570189312,7
1193411753150955522,7
1360786938911809540,7
1043820778519580672,7
1352504756355231745,7
1323113183511339009,7
1367836696557936642,7
1098117891474448384,7
1124966536735625216,7
1052439644082720769,7
1272996126484951041,7
1347811269563142148,7
1315546548172779520,7
1112869913230622720,7
1296040370128617473,7
1349258792131649538,7
1256388013686321152,7
280359204,7
1329701462281134081,7
1254661923674533888,7
2334490861,7
1834009886,7
1296639270669565952,7
980317826459119616,7
1359569378862198784,7
1352123961530699780,7
1340644705839636481,7
1225392236549963776,7
1033410871618285568,7
1340724543640358913,7
984774821908070401,7
1332329725339963399,7
1215889509688020997,7
42381705,7
1340736173640019968,7
1363014635696267274,7
1210718951895781376,7
1144845060581679104,7
1322589741540286464,7
1305266169813716993,7
2387038016,7
1316275588987064323,7
1341686482600247299,7
1244256310478004224,7
1248134820015648769,7
1083198663424237569,7
1233747504493031424,7
1125366571226976256,7
1043280035698769921,7
1322789274052300802,7
1272340149058207744,7
1245237582184603651,7
1255803760028209152,7
1296281228639838210,7
868205713,7
1366584282735501316,7
1342289585112457216,7
1374310974748987392,7
79293791,7
1247401435354083328,7
1334661788982333441,7
1311288264695795719,6
1054327744908091392,6
1353529616992878592,6
1169527749616132096,6
1359212152100319235,6
1281575146197708807,6
1353556241356742658,6
2949538394,6
1303188315990929408,6
1099937407619653632,6
1291994637280796673,6
1445645054039642119,6
1296289040434524160,6
1333274138220216320,6
1324957631941783552,6
607232058,6
1338089960805597184,6
1258554754180894728,6
1394479774827909121,6
1371397825481732097,6
1350367237698277378,6
1236992716564770816,6
1356100721234440194,6
847944790176014336,6
1302082103966720002,6
1243101231905525762,6
2849571469,6
1318065306569338881,6
1312745771117080577,6
1305511408784695296,6
1291603838617624576,6
1304132037222129666,6
1296092687884410880,6
1265606252211527680,6
1236308457592102914,6
1352572062431232000,6
1338465343618994177,6
1166945161500229633,6
1365639091732189191,6
1234570539575832577,6
1234856398418300930,6
1342454582547398659,6
1135511873569169408,6
1373322336548446209,6
1335425053840699392,6
1190282260072685570,6
1302559867790479360,6
1243151697695764481,6
1103189431626821632,6
1325122613731979267,6
1230485558327009281,6
1361292277646192648,6
1368575244953214977,6
1329627397243633664,6
1334313993154912257,6
1331803098445017088,6
1268673457551630336,6
1237764171380346886,6
1326141171366653952,6
42420346,6
1409911410084229128,6
1381112891995119616,6
1285567746328018944,6
1206799697920188416,6
1327070931945021442,6
1309375475467255809,6
1315136278237650944,6
1352417352021753857,6
1341167289803001856,6
1317028145157992448,6
388029232,6
1363069751698755592,6
1319588127778848768,6
1330322043783442432,6
1312426877785579520,6
1350634853230804994,6
1277112721385775108,6
1186225693765427200,6
1362003733396119552,6
1253281814476517379,6
1379789292185116672,6
1354703010899746816,6
2652843385,6
1341410322737934342,6
1356551722089418755,6
1400386099424362500,6
1354364851506700293,6
1090533761425465344,6
1343182648017973251,6
1277261647560585216,6
1241654381763649538,6
1294542132334583810,6
1386174410877411329,6
1310177544361058306,6
1262241929581875200,6
1336292909696516096,6
1253920760571232256,6
1334054730675351553,6
1346738429975937024,6
1278978552914800643,6
1100738561131786242,6
1351880008311074816,6
1214225131150565376,6
1017399546916175884,6
1358739306412535809,6
1343800274993831936,6
1371640485589094400,6
1202390099108827138,6
1322563336555302912,6
1331707345773084672,6
1234627615379488768,6
1355812769463902211,6
960357968477749248,6
1312407048882196484,6
114417459,6
1264755221198041090,6
1330807819642171392,6
1176140595024158721,6
1951202978,6
1428761050380312578,6
898600407827488768,6
1366213017227042816,6
1270941121653338112,6
1213774070400970752,6
1074211505569030144,6
1268421753686028288,6
1331255538454204416,6
1322415137332973569,6
1259362013135978496,6
1199278814020292609,6
1251078988258095104,6
1219275671819567106,6
1253905039,6
1195192239602847745,6
1187211174149902336,6
496793542,6
1097230511167000576,6
1297415116237889540,6
1348397524273356800,6
1379995366465097728,6
1366464608815448068,6
1299646108021391361,6
1265261978580213760,6
1107159652435779585,6
1325051533390589952,6
1357180107354300416,6
1619576539,6
1336557195010465792,6
1288800003721277440,6
1360973369554870272,6
721545998,6
1317755783904256001,6
1275756508823748608,6
1213782648406986758,6
1343547317496889345,6
1305504368750288898,6
1224959255460974593,6
1243470908523597824,6
1282065153752625153,6
1202111545464868864,6
1208524668346368000,6
1187881579370012672,6
1179456122006032384,6
1153638045440020480,6
1039737970578935809,6
2269085004,6
1096552001121411073,6
79596659,6
1375302036346920960,6
8409012,6
1323117007517093891,6
1311637673379987456,6
1380102469225619460,6
1267882272511782913,6
1304284885138382848,6
1341442756003000320,6
1262382666281824258,6
1162935348499894272,6
1318672960857649152,6
1315198460946120704,6
1356825836330971137,6
1384699714147274752,6
15174556,6
1361349530692714499,6
1382550857447743493,6
1285974385145217026,6
1322167989794267136,6
1319179207021244417,5
1357203761257566208,5
1356785508458749953,5
1303154503131095040,5
1409167611468861440,5
1266616945710776321,5
1365002221859966977,5
1361954398218244096,5
1356587538467618816,5
1313446404447059970,5
1374695914179231746,5
2556056047,5
1320600645968089088,5
1196339749042024448,5
1384594820648169472,5
1331641251309838339,5
1353665664859348992,5
799674149803147264,5
1358496816606584834,5
1186972381576744960,5
1352101356794994692,5
1347794930777800704,5
1332966925756899329,5
1328853208958025730,5
1280158167708479488,5
1101027035370016768,5
1329764969919827968,5
1263403652263194624,5
1251351490020511744,5
1344163062933123073,5
1091550270973231105,5
1342115554035814403,5
1339028893731225600,5
1287405974764978177,5
893481782502227968,5
1368767967727558657,5
1368765870642667520,5
1368759903343415297,5
1368757877213556736,5
1167267216917577728,5
1382298100656578568,5
1378179741845352451,5
1313413293931819009,5
1218003440468512774,5
1172778222469038081,5
1159783234252656642,5
952688431410262016,5
1345864918336114688,5
1213295673774227456,5
163892185,5
1326566522685431808,5
1204416113112518656,5
1340958717085249538,5
1325603831586058240,5
1301027877933129729,5
1185810564213161984,5
452040746,5
1359158264013991939,5
1305422378617372672,5
1366391575006257154,5
1181826180644630528,5
1164889694888325120,5
4713019176,5
21366823,5
1367480186921316354,5
1319804424135397376,5
1293107850756018176,5
1294824203753943041,5
1054981588092624897,5
1364256859511607296,5
1291000618849509377,5
1351033544848629762,5
741810544273825798,5
1367465774298755073,5
1288838746910019585,5
1236335641853448192,5
987670011777990656,5
1455770474231709698,5
1397849261031653377,5
1379321349781430273,5
1273265970543390720,5
1266024740545650689,5
1324894823367598082,5
1341415422835318784,5
1283476134617690112,5
1361893110343553031,5
1342810029322248200,5
1375421834875740169,5
1389276946400378883,5
1394658273601544194,5
1391088872386293762,5
1305890781060673537,5
1281537763053977603,5
1412982898970415108,5
771397057185624064,5
1368871512850108419,5
1352570046145466370,5
1307906619611574278,5
1321710690722172931,5
457944154,5
1299336000959782916,5
1289049928530948096,5
1329641092568940546,5
1326438871421186049,5
1263220833368956928,5
1239888302808813568,5
1336724260056780800,5
1326006180515229696,5
1347640579417534464,5
1308973485893578752,5
1291888132162387968,5
1225756652223156226,5
1184630189789069312,5
1089088521661407234,5
763652432656080897,5
1385882628528644096,5
1173689560850558976,5
1314899376691527680,5
1296382649213190145,5
1277882434147676165,5
1169204657169682433,5
984220139372535808,5
1327466696265715712,5
1323558341516259330,5
1075338236854059008,5
613060840,5
1295203951407595521,5
1100530789047971840,5
1199770910,5
1060195705908690944,5
589124338,5
1176730600863961088,5
1340929674747101184,5
1291337966195884032,5
1268705535978663936,5
810547824,5
1409549193153155075,5
1267359950973530112,5
1122374605107126272,5
1367714884440399875,5
1305789551433060354,5
1291786791100411906,5
1263101155170586625,5
1196809112727633920,5
1296103334433046528,5
709070575,5
1278586334450298881,5
1467342648335736837,5
1459523717495595014,5
1333471468320141313,5
1216845301702516736,5
1183295147334750209,5
1462582411573665795,5
1360362664204017664,5
1294036366318137344,5
941607623723442176,5
1168327673770172416,5
1211455221693419523,5
1075306577958133760,5
1357322997112008705,5
3316160569,5
1388218164509511682,5
1291287131847929857,5
1111862741336088576,5
1006284960632791042,5
2568491217,5
632706870,5
1335863782782820352,5
1196699706589614081,5
1331219677863763969,5
1221662976383389696,5
1190663733892141056,5
1107530577048010752,5
1293189788997058560,5
44196397,5
1228292668972621824,5
1305198205722746881,5
1038973726748897281,5
1141479652461961216,5
1379989110274850822,5
1196328681041321990,5
1304304103590252544,5
395818298,5
1062578718214770688,5
1255151993716269058,5
1343881990924210176,5
1268401267048505345,5
1134112028027641857,5
1242651265810587648,5
1328593322768818177,5
1310229729408999425,5
1175404389160247296,5
134039202,5
1364431730589925380,5
1333322695992197120,5
1278705065545457664,5
1220781700223066116,5
1372933156974731265,5
1283089499178725376,5
1313678244390924289,5
1304049715135168512,5
1154015019970883585,5
4217926900,5
1309018197836918789,5
1345573164063936513,5
1250819198890065920,5
91504685,5
1303563380670648321,5
1497488556,5
1347262697100886017,5
1205647447352983552,5
1342003119467556866,5
1376807712936235010,5
1372941313910317057,5
1353534356527091714,5
1352878252633649154,5
1309328491414917120,5
1362226906691633152,5
1197403189953253376,5
1360222818470752258,5
1334907182165360640,5
1358759729485422597,5
1350734752253296648,5
1163835256270536708,5
1189221764,5
1215558818551058433,5
1322216213800390656,5
1291608391538733061,5
1347746317615788032,5
1333652765214531584,5
1198147804083806209,5
1339927061691916290,5
1371959959814959104,5
1282357850921070597,5
3179495771,5
1363744274265772040,5
1305028788015624192,5
1352216489240064000,5
1279347292399480832,5
1966113846,5
1294306946036559873,5
1318340408926040065,5
1367880349221482500,5
1400056070425378818,5
1225782815314178049,5
88444084,5
1479420877309497345,5
1163021813242195968,5
1371300935041945601,5
1356836308493066240,5
1160843103726473219,5
1451472672106299398,5
1378723488068902920,5
1422383989881409547,5
1422377544490176516,5
1375822788053770243,5
825027191901548546,5
1242900191268618240,5
1063518058046607360,5
1293840838988951552,5
1257137242050461697,5
1252648732161486848,5
1378530213865250822,5
1226534267074691072,5
1344866017894232064,5
1223812494570872833,5
1086451465017688066,5
1303262021186539520,5
544934927,5
67274622,5
1390562961098297346,5
1264678165097611266,5
884309114318344192,5
1149273736618450944,5
881406970179092480,5
1166660841623576576,5
761206534353227776,5
2998953336,5
2738084603,5
2304383762,5
1352188086655062070,5
1130145423794925568,5
1338363086508490752,5
1216749538456637441,5
1216295586254557184,5
1102014229438095361,5
1258251696150425602,5
1240080993966379008,5
1295691362021474306,5
1126783521672974337,5
1333080022559588352,5
1195453286410670081,5
1223421408098734080,5
1333648278391406592,5
980827454607581185,5
1187952688698249216,5
1240912480248840192,5
1144158090234720256,5
1359030855524524040,5
1142998851617300480,5
1371837014857945090,5
1204427201963118594,5
1337674834101239810,5
1250787045187792896,5
1210846438579560450,5
1379997295819821056,5
1286094926912958466,5
1348580022206955521,5
1283240445292601344,5
1354636663369080834,5
1304482644487409664,5
1141996521048555520,4
1277971656833523717,4
1110047337735319552,4
1317750349898289152,4
1289570300145750016,4
1069456105212760064,4
1337669617376919553,4
1301834005101211649,4
1267415817815089152,4
1241943025665716225,4
1335932493590003714,4
