userid,count
1260881050005315586,12538
1222894323152195586,8068
1425376680051314693,5305
995265275481284608,2816
884564341143461888,2789
141627220,1867
1183698123719200768,1607
10228272,1223
1223280881537814528,1177
205622130,1101
1187372311604858882,1002
1210415181970300928,867
1427842216676974592,766
49616273,760
1169509456700465153,712
1509419388881063937,697
1183694592433983489,663
43061739,653
88702710,635
1438851249735041037,601
1199969351786532865,596
1517890709608669185,560
1228282983540457472,558
1136197682056388608,546
387352636,504
4359648797,503
1115874631,492
958315242865463296,483
1433745612537741318,463
3910925474,460
1393281769181532162,458
18091004,440
1219214266521096193,435
1284037838066061313,431
110183325,426
84245889,410
1297457829658284032,410
36912627,394
1241301048029052928,390
23499976,388
2697945751,388
487118986,387
1509182103388188674,380
1248855864544342017,372
65172298,363
1519583301689745408,352
1197017532365803520,348
1515889113425088519,346
1417236433878884352,331
1498657322670833668,321
715072364094955521,316
1317542570843688960,314
952820189191536641,314
1077993061135933440,308
902839045356744704,307
18831926,296
1167303027503403008,291
87775422,289
119804910,287
96951800,280
1357608414516375554,279
747169298,271
1331032772429946885,270
2775998016,255
1014815646431903744,239
1517345116171960321,237
19899980,234
1267370659,233
1181936905820266496,233
1233144962583343105,228
1361250891379011584,220
837839999915610112,218
1433251288699916292,217
15704681,216
963887779628376064,213
22910295,213
1424619313,212
1498576737155928067,211
1487033305497313285,207
67340282,201
946213559213555712,199
1392094167522742272,198
209967385,193
1174953152832868355,192
1400363969043329028,189
20845447,186
19923144,179
19583545,177
2365896248,173
1417074205,173
4863225432,173
1531801543,172
1256539419303186432,171
1243652011628924931,168
1509779013166055424,167
2918350304,165
2557521,164
1507996650047873024,162
558797310,162
852269288,159
176276685,157
303862998,155
343627165,155
1186556215767252992,154
1336690076550512640,152
374752807,151
25073877,150
3881228474,149
1404933060877979648,145
465698190,145
1378543417135788035,144
1548321422400819210,143
1402156691186241538,143
1064317162028822528,142
261689780,141
8149482,140
1317199442777415681,140
1514087047245443075,138
1492125898497302531,138
2908660992,135
1429758799473254400,133
1355424644866576387,133
1111455624611532805,133
352561706,132
1507770852250636292,132
1407020741552312321,132
490987788,131
1305724308254121984,131
143810986,130
1518048301303615488,130
152581066,129
1479104086368997380,129
951015428,127
2300716447,126
1486896300797104131,126
870506397103833088,125
388329829,125
1346883201218842632,125
1515871999305805826,122
34613288,121
1228297106571644928,120
1595335141,119
2371236086,119
2905320163,117
14587939,116
1369560946541096961,115
1160222700104757249,115
764011909725040640,115
44196397,114
53789862,113
1239144167684501506,112
108568373,112
1387010476702265345,111
1359088460871520258,110
4236451217,110
1143365710984302592,109
295053915,109
331489414,109
1458621335496757253,109
248801998,108
587955457,107
97508624,107
1520396136309313538,107
1316108640475058176,106
3319804777,105
1234796463026298882,105
1061881758570795008,104
1120522177005010944,103
35175126,103
1367667738877988864,103
1155845777039810560,103
1286609440179761152,102
70355674,102
1063442449220161536,102
3161331104,99
1428632698084634626,98
869825995,97
1503578127766761473,97
1485493941042438144,97
1375487737701281795,97
1652541,96
1349149096909668363,96
1222830618247147520,96
1268144739997503493,95
472018556,95
116363549,94
375742729,93
1450167431658418176,92
1517397969703936001,91
155659213,91
1148120993803595776,90
2562545263,90
1381848710368272386,88
1506904380863578117,87
886749256807100416,87
1175575790424997888,87
1161600064214753280,87
1448120798934224899,86
1531262098302349313,86
1521513200256417792,86
48702842,85
1176184237831180288,85
1646027864,85
3097453596,83
2753657311,83
933562792187109376,83
1529412699188301824,83
1139407343790116869,82
723056817685721088,80
1099296774903214080,79
747807250819981312,79
14872237,79
1245496544557703173,78
1486621245810479110,78
3131144855,77
1457869861414080512,76
1167765353415487488,75
924634793710567426,75
1227143310164119557,75
1507403101472403458,75
1385579348305006596,75
1517420300136480769,74
1507774124722212864,74
1315274781663531008,74
866818669619195904,73
1334479213424902146,72
60783724,71
44376499,71
3868328413,71
1491268145159442433,71
1521308732805849089,70
1408728834799673351,70
1244524520020430851,70
151930383,69
791197,68
1099923794129387520,68
295218901,67
1351751524641169408,67
1171012996723699712,66
988573326376427520,65
1350150750966603777,64
1436132798553735174,64
1242034365493735424,63
1454288020840976389,63
1376140251312254981,63
718602240550965248,63
518172448,62
148529707,62
820452522494226433,61
1234418984298188805,61
26257166,61
1390821177954738177,60
1003585113714593794,59
1236631512273039366,59
23922797,58
1070741824594165761,57
1412740227802841088,57
65357102,56
