userid,count
2864322505,9
719854988,102
816734536478445580,163
1902944856,2
522535916,3
1481559030,306
625072909,4
3404722612,26
2164218221,46
713037727839744002,5
780328470727581696,6
577037255,20
799868538,22
1552968361,26
 624087437,24
 933757811921768449,6
305592297,239
1092381002,26
1492189848,4
626776950,5
1581018414,12
2831218998,9
1978341554,5
624302799,17
561305647,3
 457834551,2
3055941354,63
2417452198,13
1071638756,4
1520391486,1
557231368,67
498709237,55
1707126578,3
289223308,5
1433721740,7
548059455,2
271027837,7
493882918,4
4365051617,21
441063752,94
453575437,4
68350919,5
567061890,42
1367771659,12
1976094475,432
1720041811,4
1143023766,4
418978870,2
3220231837,189
1602881647,4
2560694134,2
633362217,44
1259145763,1712
2344072493,2
700034719,19
3251787546,2105
1513573555,7
605088556,5
2159973855,828
2793061803,1
1001736211,14
410178405,2
701824237,124
736056422,3
972156907,4
811287924,12
2833985778,197
1255064766,63
2250596389,106
3062619117,117
1724905394,2
583119850,281
1631189378,56
2878526608,855
1871152040,5
1880591474,5
583646824,1
1491429558,193
2336055129,70
2322623564,212
753454663,130
2994248756,180
1176176838,366
392965088,9
1935876325,1
702265447,21
528630099,4
19118845,307
1736126856,367
2453092967,80
842196174,449
244693074,70
352465148,35
1398370884,12
2985950521,263
767923736674729984,1
1652109812,3
632736367,142
1493488628,12
361031363,6
1668982074,3
338225498,7
4187611156,5
4016248960,1
341383070,14
549685867,2
2708038892,290
703267585,40
3040014193,55
1347959689,2267
1028263346,910
453388012,4
427300994,303
489414116,51
1883987744,1
1017583993875726340,2
347838754,30
1689932172,4
 1649431274,8
1882703082,1
1849401541,16
529582723,49
2740727197,438
2351190113,1
1898859590,8
560937277,16
 1366285027,50
927444642,342
2842704464,2
2962591213,14
916685774,4
621348293,7
2427928396,7
236096818,7
2943276602,27
493589405,20
1635345384,328
788015801718767616,23
451066991,4
435206364,28
2667514464,738
3013205078,28
450056648,12
 415726420,1
1180028012,3
462418489,131
2335284309,9
2820807890,103
516760480,199
740249589928841216,1
1621414784,42
2154688947,426
3244385220,4
1273173565,125
2950870411,383
843980749,20
1571353333,6
2486096797,22
726213786,6
809163266,1
457834551,5
3616598233,11
2855905813,3
700795818614329349,3
2200831522,2682
468482590,3
 4865808399,3
1102330406,7
836320621,13
 455896668,5
713968527,3
271520679,8
1483832624,25
1913262840,2
877735004,5
738187668,44
2204173057,5
2207014683,510
3044920575,1374
548210388,2
591736561,914
2997986791,49
2909281607,22
1065845736,78
757252959612862464,1
841494534,7
632958586,4
402319087,2
1408191854,1
414558396,308
915248814,408
500022171,44
961560838300688384,29
409094520,92
744220091076714496,36
2887724256,275
2805719438,4
2548766238,1
3018687420,381
2936146532,5
2899231094,164
1706842250,12
1609438148,82
430931002,4
2712915583,9
703051161,3
330595505,477
1333283646,7
3010203754,975
2824576237,66
2393945327,2
576222511,7
552723725,6
800022468350058498,54
700297913,11
997366782,2
2320788544,747
1308462788,32
525408528,2
532976830,3
465516983,9
885471860,503
1950845412,216
3022944061,106
1697536813,10
933717696067366913,78
1485928284,4
1577074651,2
531709978,44
783792926,10
2232886689,7
2356783875,75
2571614534,1
2280148548,1
2204548191,10
2907753015,808
302685818,4
2245323300,565
2242018245,97
1671906943,306
1897784910,74
2320499064,1
2458571246,100
1459300573,23
758760184835637248,125
558002260,2
1688368537,1882
247735943,4
437303489,39
2897934322,1
776404224,1
482570931,29
398666148,4
 2213447363,3
4818527727,844
908041232,8
 556228981,11
1681939350,8
424337595,8
444575072,18
398210365,8
416926336,156
854563554,1009
1519186123,27
787207392,5
542761828,44
612432509,3
429596422,8
764886031,437
2904698401,70
422136290,7
720135907760816128,283
2993727243,12
457001494,9
1514768659,14
4288990474,261
1423146348,63
704172451396259840,100
1015199330,7
225479968,8
715631518006255616,142
1232490216,4
2343397952,1
632453790,2
895808514,2
727023948,1
579302060,1
413938734,26
 449308187,4
2915166534,49
1412352954,15
431942415,7
2379701617,569
942309585066561536,101
1241766379,16
593594235,16
2743110030,9
2820635389,6
1239653168,330
341650373,15
1060182278,73
421314228,12
630485590,5
577774595,4
586770184,16
748670235390148608,3
2715674852,2
1846261680,3
414432341,10
549563811,2
898812371761758208,409
1345296397,10
493603095,2
329294885,7
3052951993,1
464585407,4
1688011232,40
718828116609736704,84
2760253267,80
2981574362,44
819938364,3
2901783205,76
551337378,104
2185779946,2
551780243,787
832585754,2
624037435,8
2650733598,12
1380629616,1
2215895008,64
500145339,12
1702444231,2
369034226,824
1535066791,258
569971575,5
2984492486,47
818196546,317
482479087,35
340905414,42
320778645,1
314777410,17
326744959,62
2920908716,594
2384591453,1
2368932414,21
552749555,4
861091279,1
1247482808,36
531121954,347
334177673,28
3886494915,123
1727051443,374
1971155785,3
1045789178,11
893686070,25
547945312,362
2323910035,1
535229513,169
2724971100,1
3189766009,176
1016087730,103
393196457,1
251423116,4
2954271829,406
487755184,180
900694729,20
632006836,8
1491381084,9
557440910,12
552650485,3
2152436919,2
341700614,8
2154842767,10
1148921624,4
962994994700259328,211
755559116,154
1629393210,128
2830585658,69
258704350,259
369156976,5
1654123538,449
3572289385,28
1171796796,21
2245153271,628
1129273754,1
499971841,543
607962223,14
269921110,6
2420143348,13
252218245,18
2862869294,3
1852456916,46
719600152378535937,5
 1689837612,2
764804246382452736,6
3187952250,7
3282898272,430
451442133,2
305545871,4
984017334,14
885191994,12
421317639,1
 486432593,7
281020005,1
1032689558,5
454859743,107
1850867160,69
2484603704,10
2198045783,1
2276774971,2
2335151875,2
2920103066,1
1670501450,4
1511129749,14
278520088,14
250319292,9
2323326401,1
418141293,1
1882558009,105
822198272,18
1258151221,1
339927061,7
738604344677781505,1
718846073834483714,4
620337184,299
2176127860,79
2337888483,81
507935220,6
1113774145,279
244253290,268
3139520630,2
746787370016583680,2562
582692143,125
277156133,699
 3245390208,73
 2993705544,302
 776738124034633728,188
2235346840,10
2955629326,1
2984633778,1558
1609665078,7
160878499,1690
1538204209,1
833583145,169
100200888,5
173552768,332
932871390,2
2358387092,31
1495222087,1
 721500101,2
1893401760,3
1666357441,1
813950940,15
471474066,27
333681969,22
1375736222,6
1586808006,12
1397360636,9
1649427068,5
 448277409,4
754864525363601408,701
799905138,1
4699136066,294
381858580,6
2615768814,16
 788151861165559808,10
1166422406,1
3300591391,645
1587742993,19
386787479,12
449308187,11
227535770,7
574785099,4
2880791172,4
2784288470,6
2713767981,1
1544903611,28
3259685790,26
2813940272,214
708583539277750272,1
1061816544,303
2703129247,1
717470050173771776,490
498223758,6
794891660,2
2362794897,48
2165094496,1
2201422826,72
2505104988,3
2620419137,10
747785384,97
790001264,8
593114633,25
189673994,17
4004039410,44
1021785474,2
519011195,2
415726420,37
261745986,2
717821441,6
1637377734,39
1128971635,1
2200047117,16
1600553119,10
474979069,58
961027104,23
 809077430,15
1271493368,255
771571235230654465,2
598970534,3
2337747634,28
2207627836,18
553699342,1
 360189871,1
 409582639,2
560457690,9
445631583,22
416392416,1
 456801013,2
 500755122,4
1858327566,2
2764305343,487
1239376662,1
2463929941,277
282958701,3
438213066,3
400976671,1
 39297221,2
1278905400,1
52344932,1
2516149256,4
735687548,1
1705422452,2
1620970813,55
889205034252197889,29
722044436,157
1214576425,2
251818411,2
461579401,250
1690953433,2
2963935628,5
618738289,52
577065823,9
1569407461,10
4462314388,36
2258538820,5
3345664233,2
770361860,27
1604377214,46
1680166028,2
374724101,4
707934785,17
392657779,1
721574648937320448,142
2422127518,2
2431088020,13
908930394,193
836064000,831
909396735507730433,1
927673579,619
1653306686,4
601007663,13
603025890,336
1613440644,24
271598383,21
353510935,1
1145470106,269
2920681760,99
3256049185,5
253668607,10
1639365648,10
729378182,3
1528593439,4
1532183348,61
1689641196,113
873507758,3
435491696,113
2559186812,1196
2786759468,2
2725952484,4
966973909,2
546624457,1
518044468,44
400325194,18
884962634,3
774679837,176
1679027509,750
227649359,14
2601907824,1736
1268156929,701
1729491007,154
344920216,2
2499902765,8
2536055316,4
4915887083,6
1832144233,1
570358812,2
407257094,110
564875129,5
904728146,1
3125054595,402
1438685449,1
2314925133,273
737370636,124
1311499933,293
497089390,1
1325667367,1
499992205,10
703564421,1
893805876,52
809380962,1053
2512263422,49
1056134976,24
440217296,14
609480262,2
476548753,5
853803710,4
2318146662,1
1468043756,13
2202181115,5
474410244,790
702410929,1
3510940272,1
 2664035018,20
2861395678,5
2430646499,32
990416846,23
2176957827,20
1878006103,14
460349375,3
1522905163,27
488456086,1
3414838137,892
267090518,3993
 2615583980,33
515661721,8
3999703642,1
885928626,24
3167061519,443
1317908286,14
2191653627,5
360770761,26
2773700294,6
714901033110134785,86
1293724423,1
2925742815,140
2657010912,553
1688320374,13
838852921,5
912513290,2
1051518193,23
931575134,18
232107090,1
2664035018,447
2540547643,783
2337780411,4
858021454897721345,3
2941747488,640
814537049227329536,1
2997077684,85
2650589623,201
589084166,26
486576333,3
 567061890,2
399526372,5
