userid,count
1422951168,711
816307300616941569,616
137043879,541
24677504,540
886934161,452
69183155,430
1194366334345236481,385
439164730,355
891680047,351
26970305,338
243769932,328
438800902,328
253418739,324
71891556,307
2265280754,298
747769303735410688,296
1180117556398456837,274
55507370,264
1084557086162210816,258
573043435,249
1255189392500551680,219
3235348579,218
915152353,217
2558074535,192
1268469409338626053,190
781510826406584320,186
47596019,178
57261519,177
759692754985242625,167
17128975,156
124696652,154
1172167188800655360,143
977943984398979072,138
1195802405595598849,138
71436318,130
1218725553521352704,120
164838756,118
41730943,113
1273894271179878400,110
124171593,110
2834906952,104
36988709,101
456426648,94
905987034388381696,89
890544518352830465,84
23343960,79
366987179,75
154102750,66
1275010241017462784,65
1138999651,65
759251,64
1261407231964258304,56
231355136,56
84826389,54
18071520,53
177848697,49
1483718789279924224,48
2935596314,48
68930552,48
1310415148184600577,47
78879048,47
1288684029022056449,45
2431783591,43
735358344106549248,42
356190068,40
256912313,40
1128537802046468101,39
282006208,38
954622885720551425,37
1854306900,36
631701837,36
1087656770040786944,34
53595008,34
138290629,31
335141638,31
72842511,31
1043820778519580672,30
771337601269714944,30
255866913,29
1437502627118346247,29
1303916301295865856,29
80885324,29
1303955090617769984,28
1070405236806709248,27
183718365,27
1044419865619062784,26
1223562826674884616,26
1255747163977478146,25
268718494,25
2503485216,24
182234786,24
1061862850367344641,24
22126902,24
23786106,23
1298908543618183169,21
375995332,21
1303957623335604224,20
1303883698207563782,20
1198443705935335424,19
385996689,18
2365596800,18
370621756,16
1285612500558376961,16
891564038781415424,16
1240667654844600321,16
1307120064,16
4468038016,16
1275759118360301568,15
1303245505858646017,15
600873456,15
1282999540090458112,15
18129942,15
1393573697764605954,15
2890981364,15
1314116110959210496,14
1146774269377961990,14
2392460208,14
1341928495253868545,14
213140358,14
1271439514460753920,13
2584598134,13
1235093864685305856,13
16548023,13
1289714731570225153,13
1303922506613489666,13
2387038016,13
1341221820721053697,13
1186497074105221121,13
1314100576360312834,13
1341220848103903232,12
1240833726042365952,12
1153638045440020480,12
1293039863197863937,11
1341215792751243265,11
1341245214132817926,11
1341218644915699713,11
1348554826037161984,11
1295699935950594048,11
1089506448252461058,11
442515255,11
188379631,11
1247456730520285185,11
1331269690644054017,11
15180887,11
1276382152146317312,11
1347074977296650241,11
1338680409882644480,11
928308639315648512,11
1378937018164469762,11
1111477704,11
175261567,11
1340967859615195136,10
1269924896915640321,10
1196980156629307392,10
1110530099860766720,10
1313030698261856256,10
1314463978110640128,10
1344578424254283776,10
249743504,10
1045513012151345152,10
1290506231547703298,9
1266304331273256963,9
1253265654485934080,9
1265818574804811778,9
47274731,9
1341264290519474176,9
1304427709318090753,9
1312407048882196484,9
110312278,9
1323278203360747520,9
2714869507,9
3270716664,9
889107150097702913,9
1281666617739362305,9
