userid,count
1142462714024869888,9366
378171605,4181
1238679530769772545,2483
220064033,2439
1253584168589553664,1977
4672844497,1643
746347445991374848,1609
1019210736348823552,1466
849455943893090304,1395
1311622751216562176,1280
1252924769969692672,1157
982623741967417344,1120
1323962901338574848,1109
1227253801,1043
1210549333726154759,1037
1289236532151238657,1015
758859344561569792,879
1026773693517754368,722
1251768861738688513,693
26879671,675
44425241,632
1235236053528637440,596
741899470997094400,577
1217466126382157826,556
355989081,504
1005902034,489
844136511079559168,471
18839785,417
1347494586625609730,417
830361808489832448,387
320592813,380
2427057066,372
994081035313909761,368
1364792675757555712,366
242179803,352
1087217201231343617,340
1161683884045586432,337
67611162,329
477678240,322
134758540,322
17537467,317
447728696,294
19190337,289
1042463598503763973,278
1273250719131332612,261
342034927,260
1299906942,259
1249976525400784896,258
1168755761901494272,256
1056850669,250
49616273,242
1270033021912133637,238
119451863,228
711760467383877632,225
1354384093740371973,220
19929890,215
1269357541399695361,214
1095392641095745536,211
1195790505239621632,207
796748232944586753,195
36327407,190
1568616944,187
1181441918779019264,177
74980737,175
582941136,175
1271697951677530118,175
240649814,169
3066505255,169
1260802427042684928,166
1251852347568869377,162
83839889,154
342228463,154
1219805574302334977,153
2337875256,152
75367781,152
1239351955790667776,152
1184413966627299328,148
830669077022531584,143
21114659,142
19897138,142
1209882188772020225,141
1100927498,140
864059698550407169,139
622868850,138
360327554,137
1591102339,137
1169829112489205761,137
1258324761504911361,135
1356665249231896577,135
28175038,135
2992455768,135
18812572,135
3057705345,134
1184825174123798528,133
165816067,133
286613468,133
1257291383813128193,132
6509832,132
728205048208084993,131
1265587380809072640,130
1304144493172658176,129
612350383,129
126536422,128
1262463006165917699,127
3125398481,126
1251704070,126
49035671,125
17670329,124
535928664,123
968006620566507520,122
700605423,122
2886156700,121
1243097244615593984,121
1363001541385330688,120
809408752747249665,119
1135626132097683457,119
1012216687456743424,117
26751288,117
908785631840612352,116
1164936056937963521,116
628370894,115
440706927,115
120451801,115
613469655,115
308667647,115
3069275310,115
318933041,113
26792275,113
72341341,111
784705308832694272,111
1276093233181777920,111
83435676,110
930266978,110
1299729567746322432,109
474553345,108
1354503933495013378,108
1297253087816556544,108
24353544,106
1278739790813249536,105
1368467810,104
1283490230222221312,104
5988062,103
2701132387,103
1301092936310956032,101
2930935453,99
3150605153,99
342023149,98
3880242556,96
37396883,94
599065130,91
1395732227762253832,91
264681786,91
97217966,91
2421910728,89
701064708368031744,88
947144339326566402,87
3031759144,87
1360448713269907458,86
76918775,86
1286954193312526339,86
75078358,84
1111179377742622720,83
817976607398731776,83
1168739944547794944,82
62784626,82
2733767939,82
4897595305,82
1242399266720677888,81
1284903281974804486,80
69579679,79
1317771313335992321,78
16404141,76
1278740960919207937,76
80330381,75
1206648637457088513,75
1288424085328998400,75
42606652,75
374078935,74
1341063665630396416,74
295026890,71
102030594,71
38647512,69
1031591713951936512,69
106150728,68
1438870627037761546,67
1277911053037273089,67
3940122682,66
797013786272014336,66
885487044243238912,65
4843765218,65
3437532637,65
1488446396,63
1044872075851313152,63
1383659629599547392,62
1379414917875335171,61
1336255199837470721,60
1253761307662331904,60
1006795705,60
1154097368909746176,58
812707776342454272,57
180748385,57
1365284906398482437,57
46381167,56
471741741,56
2757023081,55
1333257035735994368,55
976917118917726208,54
100945273,54
84284898,53
1322148342973952002,53
1413355670879932419,52
2938914354,51
211268956,51
1195997932945846273,51
1472101243,51
795152459077324801,51
1121371802,51
769108935726997504,50
3379325061,50
2349943770,50
2335741264,49
1270723859860164610,49
20577386,48
1118199299211313152,48
896481204752592900,47
17839398,47
318673863,47
4603259056,46
1281481817535598592,46
3606865572,46
37034483,46
131060738,46
75335950,45
34351681,45
7587032,44
5992502,44
50944856,44
1083275953025871873,44
1301479881138601985,44
811972460560019456,43
1025054978547822592,43
1251761897558417408,43
1100302269570936832,43
1168884771583332352,43
405427035,42
4594372032,42
940691491835564033,41
2451476942,41
1230511260132790273,41
113286385,40
1212669571041124352,40
1360304996240261129,40
178719304,40
294071256,40
33519870,39
1082019003038461952,39
192188416,39
1159472459164209152,38
929622251812536320,38
1336168492605665281,38
1185174609752031232,38
2519580870,37
925929037289078784,37
77732185,37
1454409681913352193,37
517435723,36
1453618237275443204,36
1356997292604198912,36
369988367,36
187124726,36
31348594,35
1260773792902610950,35
177547780,35
2213932272,35
1328957164581511170,35
373854815,34
1296530008593162240,34
275367178,34
60937837,34
162953261,33
6528432,33
2835317718,33
100972027,33
851605079690027009,33
1400050675,33
1348523352332242945,32
812536950431191040,32
1266434078825381890,32
1344626212539310080,32
1454342026451841034,32
73825664,31
141584822,31
829312063457677315,31
931760881213456384,31
1183697906961801216,31
1454696573015711748,31
1437394661136498689,30
37641696,30
1340299082103812097,30
1454418065794293766,30
1321700612401033216,30
2285156510,30
185159449,29
53089452,29
1180646292474777600,29
1168876597727809536,29
1461228808699138052,29
75246346,28
179221949,28
2351484061,28
1454411303863275529,28
2892809359,28
1454416288596381705,28
1344228877019742208,28
1454410080632274945,28
1230640466418393089,27
76294950,27
1346439824,27
1255172430835838982,27
136932734,27
429759870,27
403670899,27
1374382708596477966,27
1454420682700320768,27
938280514859012099,27
1454697033688702980,27
1454409234796331011,26
1111248231105728512,26
80802900,26
1454408614295183360,26
1143886509113692160,26
923849123580624896,26
1454343430104961025,26
1260077498089570305,26
1454417654068830216,26
167256729,25
2315880068,25
372536101,25
145125358,25
38400130,25
1339828453969817600,25
1454414183450046470,25
1454420185633345539,25
1454413744956588035,25
216252193,25
1454406376764043264,25
873927089115746304,25
1454422623455092740,25
1454406979464536064,25
2933823062,24
236861978,24
1193824981,24
1193853655352532992,24
2738374800,24
2473782116,24
1324334436,24
2241167263,24
1454404010887110661,24
873645590,23
51241574,23
74123918,23
177886974,23
1248268370471841793,22
75033337,22
930823936111022080,22
1251083774,22
130104041,22
1447949844,22
1276721719546310656,22
1652541,22
2957682932,21
461841349,21
138822469,21
1142323835644993537,21
803216402286940160,21
947236576190521346,20
3241214268,20
4804442298,20
1166044877794074626,20
139189823,20
18071358,20
761597234530152450,20
1312999679349596162,20
1285915443048312834,20
1454416836133412865,20
1307722925374488576,20
2222673457,20
1310800588079202305,20
1513382018,19
372754427,19
204931955,19
938304770409943041,19
871650955745517568,19
1295715728226766848,19
1278729164518903808,19
1317833774151839744,19
193616873,19
1158368590556323846,18
3319971199,18
132385468,18
39240673,18
185142711,18
1343485013967290368,18
1456097496,18
74457733,18
71201743,18
916177759965028352,18
709569191431393280,17
121044171,17
1102881990703898624,17
4150613967,17
767345544901517314,17
963003342799720448,17
1204098331,17
987568396400148480,17
1316705461098274817,17
4831644875,17
1268516757280559104,17
1263875511731683333,17
65586660,17
1349262054394273798,17
1360841234709839875,17
123774113,16
882215484497768448,16
1062742964,16
800707492346925056,16
1196254680,16
1367061212689616897,16
791179445793132544,16
723259143763664900,16
1344356345580052481,16
371949816,16
1329022307927355393,16
1446716772040593408,16
1398122122606563331,16
1284911946005975040,16
1163298939640135680,16
131188226,16
1196400768191848448,15
2184870925,15
756505518420660225,15
1106127318660059136,15
1177128333814820865,15
2686834802,15
284920800,15
772690809321730048,15
571878474,15
1289854146942820353,15
1037692517217652737,15
1229401034042142720,15
1286160299196706817,15
135421739,14
744823037480972288,14
1439119207866667016,14
902425498491396096,14
3046490198,14
1230509482339229696,14
93240161,13
207809313,13
36657963,13
381949397,13
1136863752362418177,13
865508837167583234,13
116806870,13
285280375,13
1428983504029708288,13
1176701376921055233,13
1042690201334628352,13
1288175774,13
263090427,13
2415596479,13
1242298564841095168,13
887197944356651010,13
1337402972637052929,13
1387276307994533888,13
1476538823592988672,13
1476534657797607425,13
1250006017326252037,13
702883844815335425,13
3139870002,13
1143466489040625664,12
1150688352665919488,12
2946390162,12
1362074172722192394,12
126895800,12
596997988,12
3314976162,12
165326839,12
23022687,12
328586464,12
249022032,12
795679785515028481,12
96900937,12
1351408200445173760,12
951487840042418176,12
773727446285819905,12
2647058209,12
29958928,12
122658025,12
61458407,12
1186946768400814080,12
1061650831311745024,12
1219477468936990721,12
1476539601707683842,12
76724591,11
1259023470253543431,11
3171712086,11
1169506909684039680,11
2197900465,11
983582780998213632,11
89669859,11
595428687,11
1060647489945133056,11
1086333093479251969,11
1923560592,11
947218856,11
778488016289619969,11
70754251,11
145289923,11
2168653490,11
1220186855263465473,11
36907875,11
791178086897156096,11
330897080,11
192460474,11
1205435436098736128,11
991150776088064000,11
1045271557327802368,11
575702002,11
1133871102457810944,11
770271223204970496,11
1476535576174084101,11
1420416399189569537,11
1304651321316749312,11
262599973,10
738402681677451265,10
92724677,10
1084769827271598080,10
3421473717,10
882166045837938689,10
119464969,10
1319469782811357185,10
1963945884,10
1934388686,10
2592788244,10
2921966837,10
2220938808,10
1368737382,10
3278456550,10
1218614435385876481,10
369528920,10
360721362,10
957323252187172864,10
187147983,10
904039231856697344,10
21931363,10
1262240214245765120,10
350128848,10
1318934236821270529,10
1337594323777417216,10
1324123033464827905,10
2879329555,10
1260071064954118146,10
1476533659091955714,10
431320628,9
1287640511545782274,9
811907459249885184,9
47309990,9
1260924545436921858,9
274669412,9
122453931,9
2253142422,9
245687754,9
386137123,9
1102984189,9
1966507722,9
1249246924848291840,9
232809402,9
1365546499048833025,9
4782892159,9
287117871,9
859363899291742210,9
298959564,9
81132890,9
870366536,9
773875104078000128,9
1266621060,9
772061179489378304,9
1206277000316387329,9
2978598960,9
484446271,9
149401566,9
1321749981485674496,9
278682576,9
1230350274369220608,9
1301062047803686914,9
1249785566473760768,9
1255163501292802049,9
935807795709976576,9
373236661,9
1405002113688563713,9
1247171607715614723,9
1311273952480653312,9
1100841272871313408,9
833365903274307584,9
