userid,count
842590706,78155
368085963,32713
752181834973212672,26445
821777924,23588
856623864,22799
3122981100,17307
766581512070463488,11143
754289864158224384,9947
828655955185278976,9921
905823940467142656,9059
882184555,8755
817668664602161152,8459
845969711888285696,8454
3402494354,8087
997070692209262592,7791
207850297,7610
1131362244506333184,7271
1610073986,7076
2320215524,7043
921731281,6958
752641889287811072,6931
871374082264055808,6791
899088695227293696,6521
1470729164,6300
3291921885,6254
716868513860689920,6021
968872489194590208,5602
795374336823721984,5559
947256111400398848,5501
480709771,5454
804538503333814272,5447
950432401,5412
985715363521314816,5350
863821604547112960,5184
1115874631,5132
907617886910533632,5110
728217224796835840,4908
533412296,4888
731145067281317888,4565
967996210769547264,4258
775410060067344384,4236
743908799245881344,4212
888306699198636032,4133
1034938620,4105
900467121536348160,3897
854015028852174848,3872
2440738570,3675
755094533902336000,3494
1854145310,3269
817443292375814144,3182
759193311840264192,3181
852228056626470912,3170
1438385474,3163
929811799477760000,2948
3044796408,2925
913301629285302272,2904
902876790489841664,2828
2789994454,2788
881819340907073536,2781
809360775232049152,2777
837278732,2747
1850689159,2736
2844069735,2722
808188364616830976,2716
3439473365,2699
1103313066,2679
820358445249548288,2662
335141638,2554
941415658008571904,2489
19923144,2486
1014604546801307648,2391
839561610,2368
809264646653886464,2351
2993185258,2330
2897609151,2298
103494199,1918
911791980882960384,1901
984057622075764736,1872
927481811927752704,1845
922467073317580800,1837
475776056,1823
303862998,1777
930230409467531264,1768
810449692790235136,1750
2255902118,1657
989406093884309504,1656
2392697100,1655
1466304360,1612
731285952837091328,1612
725411867770916864,1604
2805321329,1600
2372004222,1581
762310165731442688,1516
873802504563081216,1499
999632465298800640,1480
866889806348812288,1457
1678543033,1444
918541053510029312,1418
1062236064,1375
4604792239,1367
848101667069243392,1338
1273132524,1337
446209189,1281
810423824034299904,1266
764774254701338624,1255
3238990975,1246
1562201468,1226
862823992448745472,1168
2997579833,1146
2924499187,1136
998093604,1133
3589036339,1132
877049836054425600,1122
900195750923177984,1089
1398857952,1066
1011172444634116096,1043
49752571,1041
101151431,1040
701176586582650880,1036
827335954100686848,1035
4397473097,1030
807191843003842560,1001
2996885875,996
961075324472639488,988
741245299407085568,984
858697938318577664,973
869875390465982464,957
4727891851,953
917211592592445440,943
908366454046597120,937
783976562148282368,936
1064885182258245632,923
3324347603,916
544056568,913
1278464082,902
2507356597,883
383610550,878
838945692047585280,874
734792746087546880,874
343927641,871
3308576432,868
3308936688,867
859029676676743168,864
1320210924,856
702562852587048960,854
919049474374119424,846
1083937289649045504,844
858501692198764544,842
1261757192,842
3067928469,836
570770236,833
857371396002922496,816
443228500,816
861831883067465728,809
816750638633807872,806
534528879,800
1015192003,791
825923410123370496,784
2562225458,783
919776834769772544,779
2227486970,777
935323801801261056,772
2719163403,766
945188299215331328,756
979612154054639616,752
322172298,746
702376478294581248,744
2986510267,744
810101504304709632,731
132601331,714
487118986,704
1036306255197941760,704
4893004604,699
1015324289808125952,696
935861441462259712,683
778683303066865664,678
770603040487403520,673
1064473117580439552,671
2594792875,663
2899094594,660
983129798364073984,652
370383932,646
622620012,645
920615646034935808,639
273300268,628
1060436622792183808,627
2902539145,627
747381560446488576,626
1052925720798752768,625
119282179,624
909510606516039680,620
924758484972847104,619
202470507,618
889655908015509504,615
2489794530,614
860180057590988800,612
1037249277012201472,609
919877729515814912,601
864671418411347968,599
978570482935984128,598
1040894232783986688,595
2845743056,595
925491128954228736,581
1597435105,580
69008563,574
160881918,573
1409798257,564
947271409302155264,557
1630164799,552
1018828237164560384,548
857881464301527040,543
920846662620274688,540
25319414,533
1057471738618040320,532
24112419,531
728204504731017216,522
192858920,520
1959941714,518
1037273577865670656,518
2913389121,518
2736874987,510
700653127,507
206016536,501
948946654815649792,498
1062718398881120256,496
2302523304,494
810024929114525696,492
3194959158,490
63535314,487
967073232699375616,487
3042842860,487
1014175486853906432,483
351790787,482
408177579,481
919468646291849216,481
873092428755894272,478
886934161,476
904984210661715968,474
3319804777,472
1284922063,469
236662009,468
1009349127459631104,466
2179971092,464
4811011050,460
61679170,458
1076901041013178368,456
1000654602377740288,453
72842511,452
1056897852289409024,452
2612988391,451
64458109,450
957365463960510464,450
759251,449
2595967488,447
911293640,445
3193103588,444
986561153215148032,441
720303376487940096,441
49049089,439
956888370,431
101535269,428
25073877,423
808541703195934720,423
767361624566927360,423
1072801505252524032,422
59137639,420
3129056526,418
206000804,414
17471979,409
3467112735,408
2557521,407
3162987706,405
852894554059616256,404
951928957439528960,403
1349552803,402
918823053274042368,402
21128521,399
8443072,396
2766653444,395
751782594929459200,393
200028206,392
1077104549167456256,387
304142958,387
939443828154441728,384
4074829293,383
942295151036088320,382
1422951168,381
1091642078537297920,381
706402260281114624,380
3968593342,377
480319219,375
110845716,373
919840772,372
324150541,370
1048158406408777728,369
168683422,369
991508024052170752,368
34613288,367
3588945314,366
265902729,364
984898817274281984,364
756278169133514752,361
304143348,361
907121269,360
747914133497085952,355
1093679257363144704,353
918484003698614272,353
857271020285308928,352
241973308,350
1054350143716130816,348
2231414239,348
907303680,347
747354933754638336,346
1060822585192005632,344
910537285124464640,343
742143,343
715114416597929984,342
747839651872923648,340
894051970964639744,340
955256437944365056,339
1069775397854765056,335
865777701671415808,334
989321707759403008,330
944041489222402048,330
2785833674,328
870586556,325
96951800,325
21577661,324
1089866228833968128,323
872005518084251648,322
1922787462,320
992012279066513408,319
745560498033168384,319
910461741535862784,318
916395979678433280,317
2191697336,317
908337024842821632,316
944695331714945024,315
978246298800279552,314
12148412,314
4807147093,313
928689731151454208,312
1030876905468256256,310
387954945,309
1003216386154381312,309
1037235288479653888,309
1640699580,309
64465129,308
1057132544116682752,307
761758512083005440,305
539563191,304
980265829353775104,304
2703759012,304
1000753535326310400,303
262287827,303
989748480141803520,302
1078198903168815104,301
106841344,299
899996346878484480,299
924969829,299
26270913,299
3083499603,296
907691540,295
824897414691557376,295
9695312,294
941058856628703232,294
872186413,293
923166672164339712,293
1048084888232943616,292
940613572987576320,292
1031398757407940608,292
600561708,292
3281582786,291
928602584146853888,289
908565904941735936,289
780496312076738560,289
881456123215101952,288
206250589,287
27931426,287
627673190,285
1524197070,284
985876930149867520,284
792524700391907328,284
584607471,280
625554369,279
704679373,279
747853314612690944,279
863762666573189120,278
983171327212187648,277
1520309509,277
17659206,277
933009474176024576,277
18371803,275
439164730,274
4757893363,272
615350913,269
760975669534875648,267
22910295,267
888950096179671040,266
1032165360978542592,265
1015904870,264
2508603909,264
2584598134,263
138372303,261
285509108,261
3149484463,260
443668407,259
1043813308703346688,259
2453981084,259
799866413376684032,259
1044648946793172992,259
859747183985270784,258
868826847580012544,257
2422603699,256
2557234776,255
2521850226,254
962655435734921216,254
74518740,253
1051128098802941952,253
865981393066741760,252
2202137821,251
873115441303924736,251
1084084641294733312,251
982265336228560896,250
1220568235,250
1469309059,249
947371851155755008,248
318661601,248
633496564,247
890427629194498048,244
3314185294,243
1029624573619134464,243
1427054767,242
554742066,241
986488988063199232,241
1604444052,240
1082939000871141376,238
946898004442726400,238
1033917979333775360,238
4616038036,237
1064176087440084992,237
1014327498153185280,237
860099781481213952,237
851884536711573504,236
227817381,236
2783683970,236
140070953,234
977614117,233
1067654843051892736,233
910433182180192256,232
1051266827752361984,231
2282582066,231
890891,231
1026377849689624576,230
817784153227804672,229
87775422,229
904557423607742464,229
153999004,228
838944389439184896,227
892760344824758272,226
921198101666213888,226
2941485770,226
2828212668,225
942754965528895488,224
406407985,224
749034323135827968,224
1007947548332417024,223
1053957705205874688,223
206025867,223
2363881423,222
1004632493264211968,222
810360588295671808,221
3265479330,221
14230524,221
80682757,221
343627165,220
239485796,220
915023180623949824,219
101422467,218
989404734283894784,217
404456058,216
1100349286825381888,216
905299256050946048,216
290860114,214
2297771351,213
1018396701265018880,213
1067709908018180096,213
987590834244681728,212
41861679,212
908339436060061696,211
1459560308,211
940618323317866496,211
877481702725009408,210
916704826494349312,210
140374793,209
855278938737659904,209
84757494,209
924263688357396480,209
1025116808284532736,209
859297966581891072,208
999320964440604672,208
4888096512,208
1021032563660517376,208
1022577746952814592,207
915225718732279808,207
268414482,206
1038065237453230080,206
711484120640167936,205
924654093523546112,205
2456245362,205
966588307294470144,204
899034333347958784,203
1043092080480772096,203
1590949711,202
919793009272565760,202
1069446204826636288,202
1043412922733666304,202
1884550903,201
2685951655,200
1091169111952904192,200
3356688674,199
1232706649,199
855394397038428160,198
1022824051868356608,198
941682712288432128,198
972651,198
4650647580,198
1032085295372685312,197
915228356072869888,197
978585042396983296,197
94813636,197
4890923805,197
718856284771065856,195
822215673812119552,195
155659213,195
625016581,195
480951033,194
28156670,194
806001010959216640,192
997162724147724288,191
793421232670699520,191
628280602,191
224399030,191
1004548045617356800,191
1012535996590616576,191
28785486,191
1627921021,190
706652725,190
15012486,190
944411609501286400,189
954229574434344960,189
4727730301,189
388983706,189
1004628692134289408,188
87247736,188
980490819445710848,188
892285827195084800,187
2884363328,187
796568942076657664,187
1003227805268623360,186
1072743358538440704,186
428284208,186
2597571613,186
1068133672975355904,186
558797310,185
1019763909530615808,185
1552595450,184
14993272,184
63845964,184
42209401,183
2958953584,183
1076371960592912384,182
967044132974792704,182
517367518,181
80681424,181
54280312,181
1022398682342334464,181
493505870,181
700809145,180
730700469387988992,180
60369299,180
788034620809842688,180
1071134947,180
1042646347751411712,179
2200980481,179
979611175615807488,178
712005020347031552,178
1021635608882507776,178
895007880,178
997756460405874688,178
3285924721,177
930261281298440192,176
877560771537911808,176
308904506,176
1038065337344897024,176
3312142301,175
791197,175
4449827474,175
1093381268064980992,175
968645770055442432,174
230064728,174
869430674742272000,174
2762731884,174
1054566296,173
1433033270,173
878204370403250176,173
972033317813014528,172
1011913437385916416,172
920309032543338496,172
4272708615,172
1542967555,171
267417930,171
59980041,171
47513708,171
898786957664309248,169
802378258419433472,168
2854130384,168
952958154089799680,168
